No.,Time,Source,Destination,Protocol,Length,Info
78,0.917666000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caf3)
79,0.920279000,192.168.45.2,192.168.45.4,UDP,270,48700  >  54002  Len=228
80,0.932151000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caf5)
81,0.944510000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caf6)
82,0.956871000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caf7)
83,0.969231000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caf8)
84,0.981591000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=caf9)
85,0.993947000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cafa)
86,1.006308000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cafb)
87,1.018668000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cafc)
88,1.031028000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cafd)
89,1.043382000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cafe)
90,1.045495000,192.168.45.2,192.168.45.4,UDP,204,48700  >  54002  Len=162
91,1.057367000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb00)
92,1.069727000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb01)
93,1.082082000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb02)
94,1.094443000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb03)
95,1.106803000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb04)
96,1.119161000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb05)
97,1.131518000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb06)
98,1.143879000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb07)
99,1.156237000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb08)
100,1.159240000,192.168.45.2,192.168.45.4,UDP,318,48700  >  54002  Len=276
101,1.171113000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb0a)
102,1.183472000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb0b)
103,1.195832000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb0c)
104,1.208187000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb0d)
105,1.220587000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb0e)
106,1.232902000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb0f)
107,1.245266000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb10)
108,1.257626000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb11)
109,1.269983000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb12)
110,1.282344000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb13)
111,1.294704000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb14)
112,1.297883000,192.168.45.2,192.168.45.4,UDP,341,48700  >  54002  Len=299
113,1.309756000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb16)
114,1.322114000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb17)
115,1.334469000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb18)
116,1.346831000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb19)
117,1.359190000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb1a)
118,1.371552000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb1b)
119,1.383911000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb1c)
120,1.396265000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb1d)
121,1.408625000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb1e)
122,1.419966000,192.168.45.2,192.168.45.4,UDP,1384,48700  >  54002  Len=1342
123,1.431828000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb20)
124,1.444187000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb21)
125,1.456549000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb22)
126,1.468902000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb23)
127,1.481262000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb24)
128,1.493623000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb25)
129,1.505985000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb26)
130,1.518337000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb27)
131,1.530698000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb28)
132,1.543058000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb29)
133,1.555417000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb2a)
134,1.567770000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb2b)
135,1.580132000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb2c)
136,1.592495000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb2d)
137,1.604854000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb2e)
138,1.617217000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb2f)
139,1.629573000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb30)
140,1.641931000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb31)
141,1.654287000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb32)
142,1.666647000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb33)
143,1.679007000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb34)
144,1.691363000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb35)
145,1.703726000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb36)
146,1.716084000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb37)
147,1.728444000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb38)
148,1.740793000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb39)
149,1.743581000,192.168.45.2,192.168.45.4,UDP,289,48700  >  54002  Len=247
150,1.755447000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb3b)
151,1.767804000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb3c)
152,1.780163000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb3d)
153,1.792525000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb3e)
154,1.804883000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb3f)
155,1.817244000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb40)
156,1.829600000,192.168.45.2,192.168.45.4,IPv4,1514,Fragmented IP protocol (proto=UDP 17, off=0, ID=cb41)
